customer_id;name;gender;DOB;Age;job_title;job_industry_category;wealth_segment
3174;Odele Blackmore;Female;16/11/1976;46;Research Associate;Financial Services;Affluent Customer
3175;Alphard Cradduck;Male;30/12/1984;38;Operator;Health;Mass Customer
3176;Rafe Antoniak;Male;04/12/1977;45;Physical Therapy Assistant;n/a;Affluent Customer
3177;Titos Scanes;Male;07/05/1978;45;Database Administrator IV;n/a;Affluent Customer
3178;Gan Marrion;Male;28/09/1971;52;VP Quality Control;Retail;Mass Customer
3179;Jarid Redwood;Male;04/11/1979;43;Assistant Media Planner;Entertainment;Affluent Customer
3180;Gage ;Male;14/06/1974;49;Business Systems Development Analyst;IT;Mass Customer
3181;Ferd Chominski;Male;29/09/1976;47;Senior Editor;Financial Services;High Net Worth
3182;Catherina Hammel;Female;03/10/1967;56;NaN;Financial Services;Affluent Customer
3183;Craig Phethean;Male;19/06/1974;49;Junior Executive;Health;Mass Customer
3184;Marlee Brundle;Female;08/11/1976;46;Civil Engineer;Manufacturing;Affluent Customer
3185;Duky Crichley;Male;18/01/1956;67;Senior Financial Analyst;Financial Services;Mass Customer
3186;Rora Warre;Female;09/05/1997;26;NaN;n/a;Mass Customer
3187;Samuele Roycroft;Male;12/05/1974;49;Senior Quality Engineer;Financial Services;Mass Customer
3188;Boyd ;Male;07/07/1999;24;Actuary;Financial Services;Mass Customer
3189;Abbott Knaggs;Male;01/03/1963;60;Environmental Specialist;Financial Services;Mass Customer
3190;Lizabeth Carswell;Female;05/02/1985;38;NaN;n/a;Affluent Customer
3191;Bobbette Amps;Female;08/07/1959;64;Director of Sales;Financial Services;Affluent Customer
3192;Illa Klemenz;Female;18/09/1968;55;Payment Adjustment Coordinator;Financial Services;High Net Worth
3193;Augusta Henryson;Female;04/07/1978;45;Web Designer IV;Property;High Net Worth
3194;Hakeem Bernardinelli;Male;11/03/1978;45;Physical Therapy Assistant;Manufacturing;Mass Customer
3195;Vickie West;Female;30/03/1981;42;Tax Accountant;Manufacturing;Mass Customer
3196;Teddi Adcocks;Female;04/08/1977;46;Engineer IV;Health;Mass Customer
3197;Stern Ilyenko;Male;18/02/1976;47;Environmental Specialist;Health;High Net Worth
3198;Dur Knappen;Male;02/08/1997;26;Media Manager III;Manufacturing;Mass Customer
3199;Florry Neasam;Female;31/08/1969;54;Product Engineer;n/a;Mass Customer
3200;Marna ;Female;03/11/1995;27;Environmental Tech;Manufacturing;Mass Customer
3201;Zed Blanckley;Male;31/03/2000;23;Assistant Professor;Financial Services;Mass Customer
3202;Garry Gadson;Male;10/09/1994;29;Office Assistant IV;Financial Services;Mass Customer
3203;Swen Merioth;Male;05/02/1985;38;GIS Technical Architect;n/a;Affluent Customer
3204;Ibby Beedon;Female;26/11/1994;28;Media Manager III;Health;Mass Customer
3205;Egan Flockhart;Male;20/04/1959;64;Account Executive;n/a;Mass Customer
3206;Elbertine Trewin;Female;23/03/1995;28;Financial Advisor;Financial Services;Mass Customer
3207;Anica Halfhyde;Female;29/08/1987;36;NaN;n/a;Mass Customer
3208;Jeanne O'Meara;Female;06/02/1967;56;VP Marketing;n/a;High Net Worth
3209;Clarie Markushkin;Female;28/03/1964;59;Civil Engineer;Manufacturing;Affluent Customer
3210;Stella Abreheart;Female;01/02/1988;35;Junior Executive;Manufacturing;Mass Customer
3211;Betsy Cosh;Female;12/06/1993;30;Automation Specialist II;Health;High Net Worth
3212;Corella Bartomeu;Female;15/01/1981;42;Analog Circuit Design manager;Financial Services;Affluent Customer
3213;Marcile Vasiliev;Female;26/09/1971;52;NaN;Telecommunications;Affluent Customer
3214;Cindelyn Balas;Female;21/01/1993;30;Software Engineer III;Financial Services;Mass Customer
3215;Wolfgang Raffles;Male;28/09/1976;47;General Manager;n/a;Mass Customer
3216;Edgar Ordish;Male;08/05/1998;25;Database Administrator III;Manufacturing;Mass Customer
3217;Lorena Titterrell;Female;12/03/1968;55;Physical Therapy Assistant;Manufacturing;Mass Customer
3218;Conny Starbeck;Female;12/02/1976;47;Information Systems Manager;Argiculture;Mass Customer
3219;Denyse Scutts;Female;06/01/1998;25;Web Developer III;Financial Services;Mass Customer
3220;Hunt Linn;Male;26/07/1972;51;Research Assistant IV;Manufacturing;Affluent Customer
3221;Brigid Quigley;Female;25/09/1959;64;Internal Auditor;Property;High Net Worth
3222;Caralie Sellors;U;NaN;0;Senior Editor;IT;Affluent Customer
3223;Tiffi Wortt;U;NaN;0;Database Administrator III;IT;Mass Customer
3224;Darell Mulqueeny;Female;12/03/1996;27;Automation Specialist III;Manufacturing;Affluent Customer
3225;Durante Reddan;Male;19/06/1980;43;Chief Design Engineer;Health;Mass Customer
3226;Andi Whittet;Female;29/03/1973;50;NaN;Entertainment;Affluent Customer
3227;Costa Sharpin;Male;06/12/1995;27;NaN;Manufacturing;Affluent Customer
3228;Margette Donaghie;Female;16/08/1964;59;Social Worker;Health;Mass Customer
3229;Carrol Gheorghie;Male;18/10/1964;59;Sales Representative;Retail;High Net Worth
3230;Calida Clardge;Female;14/02/1970;53;Executive Secretary;Financial Services;Mass Customer
3231;Cazzie Gravell;Male;29/05/1976;47;NaN;n/a;Affluent Customer
3232;Rose Milsom;Female;10/10/1993;30;Payment Adjustment Coordinator;Financial Services;Mass Customer
3233;Xever Feeley;Male;06/01/1959;64;Tax Accountant;Financial Services;Mass Customer
3234;Mata Hoggan;Male;15/04/1987;36;Safety Technician II;Manufacturing;Mass Customer
3235;Leif Woolfall;Male;15/05/1965;58;Business Systems Development Analyst;Property;Affluent Customer
3236;Edsel Arguile;Male;01/04/1993;30;NaN;Manufacturing;Mass Customer
3237;Astrid Sumnall;Female;15/08/1964;59;Assistant Manager;Manufacturing;Mass Customer
3238;Sauveur Edmands;Male;20/07/1977;46;Executive Secretary;Retail;Mass Customer
3239;Wendi Hew;Female;06/12/1971;51;Staff Scientist;Health;High Net Worth
3240;Ryon Elsay;Male;04/09/1976;47;Chief Design Engineer;n/a;Mass Customer
3241;Milt Erett;Male;29/10/1979;43;Budget/Accounting Analyst IV;Manufacturing;Mass Customer
3242;Lib Schohier;Female;07/03/1958;65;General Manager;Manufacturing;Affluent Customer
3243;Tim Besset;Male;19/05/1973;50;Media Manager I;Health;Mass Customer
3244;Rosene Bullar;Female;08/05/1959;64;Systems Administrator I;Financial Services;Mass Customer
3245;Wainwright Succamore;Male;27/03/1959;64;Graphic Designer;IT;High Net Worth
3246;Norene Merle;Female;20/05/1968;55;Senior Cost Accountant;Financial Services;Mass Customer
3247;Bellanca Raymond;Female;09/04/1985;38;Structural Engineer;Manufacturing;Mass Customer
3248;Alastair Van der Beken;Male;15/05/1957;66;Programmer Analyst II;n/a;Affluent Customer
3249;Cortney Leet;Female;23/08/1981;42;Analog Circuit Design manager;Manufacturing;Mass Customer
3250;Hussein Ticic;Male;16/04/1992;31;NaN;Argiculture;High Net Worth
3251;Cammie Edridge;Female;27/08/1976;47;Safety Technician II;Financial Services;High Net Worth
3252;Alexia McTerrelly;Female;15/06/1987;36;GIS Technical Architect;n/a;High Net Worth
3253;Bernadine Shakeshaft;Female;10/02/1990;33;Cost Accountant;Financial Services;High Net Worth
3254;Lissy Paliser;Female;22/05/2001;22;Human Resources Assistant I;Financial Services;Mass Customer
3255;Sutherlan Truin;U;NaN;0;Engineer IV;IT;High Net Worth
3256;Collen Kew;Female;06/02/1986;37;Professor;Financial Services;Affluent Customer
3257;Travis Hulatt;Male;07/05/1980;43;Senior Editor;n/a;Mass Customer
3258;Hettie Godden;Female;10/12/1978;44;Sales Representative;Retail;Mass Customer
3259;Rabi ;Male;04/11/1953;69;Quality Control Specialist;n/a;High Net Worth
3260;Kelsy Rao;Female;30/05/1979;44;Research Associate;Telecommunications;High Net Worth
3261;Benedicto Blumire;Male;30/01/1975;48;NaN;Property;Mass Customer
3262;Maynord L'Episcopi;Male;14/10/1959;64;Product Engineer;Entertainment;Mass Customer
3263;Quentin Forte;Female;21/08/1981;42;Business Systems Development Analyst;Manufacturing;Affluent Customer
3264;Garret Higginbottam;Male;19/08/1978;45;NaN;Financial Services;Mass Customer
3265;Isaak Higounet;Male;02/06/1967;56;Clinical Specialist;Health;High Net Worth
3266;Lambert Edser;Male;21/05/1995;28;Account Representative III;n/a;Mass Customer
3267;Gerri Prott;Male;30/05/1987;36;NaN;Property;High Net Worth
3268;Estelle Sam;Female;31/05/1986;37;General Manager;Manufacturing;Mass Customer
3269;Kalvin Paskin;Male;01/12/1994;28;GIS Technical Architect;n/a;Mass Customer
3270;Tracey Redsull;Male;12/04/1957;66;Administrative Officer;Financial Services;Mass Customer
3271;Daisi Philip;Female;18/04/1986;37;Chief Design Engineer;Property;High Net Worth
3272;Bar Frankcom;Male;04/06/1993;30;Payment Adjustment Coordinator;n/a;Affluent Customer
3273;Darline Alpes;Female;17/05/1978;45;General Manager;Entertainment;Mass Customer
3274;Tory Dosdell;Female;26/04/1973;50;NaN;Financial Services;Mass Customer
3275;Lela Carrell;Female;22/10/1975;48;Computer Systems Analyst IV;Manufacturing;Mass Customer
3276;Goddart Pavelin;Male;18/04/1979;44;Legal Assistant;n/a;High Net Worth
3277;Demetris Shapcote;Male;20/04/1962;61;Computer Systems Analyst I;n/a;Affluent Customer
3278;Marcel Eddolls;Male;22/06/1982;41;VP Product Management;Financial Services;Affluent Customer
3279;Morgun Razoux;Male;18/02/1959;64;Staff Scientist;Financial Services;Mass Customer
3280;Micki McNamara;Female;02/05/1987;36;General Manager;Financial Services;Mass Customer
3281;Peg Cliff;Female;22/02/1998;25;Administrative Assistant III;n/a;Mass Customer
3282;Helga Nuzzi;Female;24/04/1959;64;Clinical Specialist;Health;High Net Worth
3283;Rowe Barbary;Female;15/01/1979;44;Administrative Officer;Property;Mass Customer
3284;Jorrie Cerman;Female;28/08/1991;32;Chief Design Engineer;Retail;Affluent Customer
3285;Mendie Teresi;Male;30/12/1986;36;Recruiter;Health;Affluent Customer
3286;Kent Hatter;Male;02/06/1961;62;Assistant Media Planner;Entertainment;Mass Customer
3287;Marys Vazquez;Female;06/01/1986;37;Account Executive;n/a;Affluent Customer
3288;Fair Dewen;U;NaN;0;Engineer III;IT;High Net Worth
3289;Frederico Spearman;Male;04/01/1978;45;Assistant Manager;Property;Mass Customer
3290;Brandyn Gain;Male;18/09/1962;61;NaN;Manufacturing;High Net Worth
3291;Cindy Eakin;Female;21/01/1956;67;Staff Accountant II;Manufacturing;Mass Customer
3292;Hamlen Slograve;Male;09/04/1973;50;Web Designer I;Retail;Affluent Customer
3293;Peg Woodstock;Female;22/01/1986;37;Automation Specialist IV;n/a;High Net Worth
3294;Juditha Leidl;Female;26/06/1986;37;Director of Sales;Manufacturing;Affluent Customer
3295;Cleavland Karchowski;Male;26/05/1964;59;Human Resources Assistant III;Retail;High Net Worth
3296;Leontyne Jackett;Female;11/11/1974;48;Quality Engineer;Financial Services;Affluent Customer
3297;Addy Moukes;Male;26/04/1975;48;Product Engineer;Manufacturing;Mass Customer
3298;Christine Baignard;U;NaN;0;VP Quality Control;IT;Affluent Customer
3299;Sybille Ballsdon;Female;10/04/1980;43;Systems Administrator II;Manufacturing;Affluent Customer
3300;Quintus Gouldthorpe;Male;22/05/1961;62;Executive Secretary;Retail;Mass Customer
3301;Guntar O'Halloran;Male;21/03/1987;36;Associate Professor;n/a;Mass Customer
3302;Faulkner McKiernan;Male;30/10/1956;66;Compensation Analyst;Financial Services;Affluent Customer
3303;Ced Cuell;Male;02/02/1967;56;Structural Engineer;Telecommunications;Affluent Customer
3304;Tymothy Rodder;Male;19/01/1981;42;NaN;n/a;Mass Customer
3305;Neddy La Grange;Male;16/02/1977;46;Senior Developer;Health;Mass Customer
3306;Iggy Whorton;Male;17/05/1991;32;Compensation Analyst;Financial Services;Mass Customer
3307;Portia Thirlwall;Female;02/09/1978;45;Analyst Programmer;Health;High Net Worth
3308;Daffi Idale;Female;20/05/1979;44;Cost Accountant;Financial Services;Mass Customer
3309;Christie Bremeyer;Male;14/12/1974;48;Senior Sales Associate;n/a;High Net Worth
3310;Bethany Jarrell;Female;29/10/1961;61;VP Marketing;Property;Affluent Customer
3311;Clary Bennitt;Female;21/12/1979;43;Civil Engineer;Manufacturing;Mass Customer
3312;Franky Nanninini;U;NaN;0;Administrative Officer;IT;High Net Worth
3313;Kori Antoshin;Female;15/03/1995;28;NaN;Property;High Net Worth
3314;Blakelee Tassel;Female;31/10/1972;50;NaN;Financial Services;Mass Customer
3315;Ninnette Pandey;Female;08/09/1994;29;Account Executive;Property;Mass Customer
3316;Stoddard Giacomoni;Female;02/09/1960;63;Structural Analysis Engineer;n/a;Mass Customer
3317;Ric Kondrachenko;Male;08/07/1970;53;Actuary;Financial Services;Mass Customer
3318;Courtnay Allmen;Male;07/02/1962;61;NaN;Manufacturing;High Net Worth
3319;Erda ;Female;04/04/1966;57;NaN;Financial Services;Affluent Customer
3320;Anabella Mealham;Female;02/06/1994;29;Nuclear Power Engineer;Manufacturing;High Net Worth
3321;Ives ;Male;10/05/1980;43;Software Test Engineer I;n/a;High Net Worth
3322;Hew Sworder;U;NaN;0;Financial Analyst;Financial Services;Affluent Customer
3323;Cortie Hamshar;Male;01/03/1973;50;Account Representative I;Health;High Net Worth
3324;Sholom ;Male;11/07/1973;50;Research Nurse;Health;Mass Customer
3325;Sylas ;Male;08/10/1996;27;Database Administrator IV;Manufacturing;High Net Worth
3326;Wes Crotch;Male;13/04/1975;48;Nurse;Manufacturing;High Net Worth
3327;Roma Le Gallo;Male;02/02/1973;50;Teacher;Manufacturing;Mass Customer
3328;Arabella Delgaty;Female;06/08/1961;62;Food Chemist;Health;Mass Customer
3329;Karissa Leal;Female;06/08/1974;49;NaN;n/a;High Net Worth
3330;Tina Pristnor;Female;06/11/1955;67;NaN;Health;Mass Customer
3331;Claire Trahar;Female;20/09/1971;52;Technical Writer;Financial Services;Mass Customer
3332;Cissy Jeffress;Female;24/09/1998;25;Account Representative III;Health;Mass Customer
3333;Celinda Asher;Female;08/05/1979;44;Software Test Engineer II;Property;Mass Customer
3334;Koralle Winckles;Female;22/05/1965;58;VP Product Management;Health;Mass Customer
3335;Damian Dutt;Male;15/12/1979;43;Editor;Health;Mass Customer
3336;Konstantine Terne;Male;10/01/1979;44;Research Assistant IV;Manufacturing;Mass Customer
3337;Brendan Aird;Male;28/10/1976;46;NaN;Argiculture;Mass Customer
3338;Nata Ozanne;Female;08/07/1964;59;NaN;Manufacturing;Mass Customer
3339;Andrea Rand;Male;08/05/1986;37;Programmer Analyst III;Health;Mass Customer
3340;Torey Beharrell;Male;29/09/1991;32;Physical Therapy Assistant;n/a;Mass Customer
3341;Vitia Crum;Female;05/08/1980;43;Help Desk Technician;Retail;Affluent Customer
3342;Henry Phillps;Male;12/08/1985;38;NaN;Entertainment;Mass Customer
3343;Cristabel Bim;U;NaN;0;Recruiter;IT;Mass Customer
3344;Clerissa Columbell;Female;14/02/1995;28;GIS Technical Architect;n/a;Affluent Customer
3345;Hersch Gilkes;Male;23/06/1977;46;NaN;Financial Services;High Net Worth
3346;Nadya Callaghan;Female;11/09/1991;32;Software Consultant;Financial Services;High Net Worth
3347;Nichols ;Male;08/11/1985;37;Computer Systems Analyst II;Entertainment;High Net Worth
3348;Amanda Hazeltine;Female;08/11/1956;66;Pharmacist;Health;High Net Worth
3349;Byram Lamberts;Male;22/01/1981;42;Director of Sales;Argiculture;Affluent Customer
3350;Tam Prestner;Male;29/05/1975;48;Analog Circuit Design manager;Manufacturing;Affluent Customer
3351;Chryste Nornable;Female;13/04/1982;41;Accounting Assistant II;n/a;Affluent Customer
3352;Fredek Lobley;Male;28/12/1994;28;Human Resources Assistant IV;Manufacturing;Affluent Customer
3353;Marina Scorrer;Female;21/04/1994;29;Software Test Engineer II;n/a;Mass Customer
3354;Ollie Restorick;Male;27/03/1978;45;NaN;Manufacturing;Mass Customer
3355;Cherin Thireau;Female;19/02/1990;33;Staff Accountant I;Manufacturing;Mass Customer
3356;Dill Bampford;Male;23/03/1959;64;Safety Technician II;Financial Services;Mass Customer
3357;Georgie Henze;Male;01/02/1999;24;Design Engineer;Manufacturing;Affluent Customer
3358;Fairlie McGavin;Male;17/09/1973;50;Engineer I;Manufacturing;Affluent Customer
3359;Duffy Cotillard;Male;13/12/1991;31;Developer III;n/a;Mass Customer
3360;Joelie Sherlaw;Female;23/03/1963;60;Quality Engineer;Health;Affluent Customer
3361;Riva Yushin;Female;20/01/1968;55;General Manager;Property;Mass Customer
3362;Piotr Saladin;Male;24/06/1971;52;VP Accounting;Financial Services;Affluent Customer
3363;Orson Tythacott;Male;08/03/2000;23;Electrical Engineer;Manufacturing;High Net Worth
3364;Trueman ;Male;19/08/1993;30;Engineer IV;Manufacturing;Mass Customer
3365;Karlens Chaffyn;U;NaN;0;Engineer III;IT;Mass Customer
3366;Rickey Gregolotti;Male;26/02/1975;48;Technical Writer;Manufacturing;Mass Customer
3367;Melisse Massei;Female;05/12/2000;22;Librarian;Entertainment;Mass Customer
3368;Tanya Boddis;Female;17/07/1967;56;Technical Writer;Financial Services;Affluent Customer
3369;Cathrin Rosencrantz;Female;02/01/1977;46;Research Associate;n/a;Mass Customer
3370;Brant Follis;Male;22/01/1954;69;Data Coordiator;n/a;High Net Worth
3371;Josey Alves;Female;30/10/1977;45;Analyst Programmer;Retail;Mass Customer
3372;Orazio Wissby;Male;25/09/1954;69;NaN;Telecommunications;High Net Worth
3373;Inna Atack;Female;25/01/1991;32;Research Associate;Health;Mass Customer
3374;Joann Corrigan;Female;17/11/1959;63;Sales Associate;Manufacturing;Mass Customer
3375;Thorsten Gregon;Male;21/03/1993;30;Accounting Assistant I;Financial Services;High Net Worth
3376;Amity Widdall;Female;20/10/1982;41;NaN;Manufacturing;Mass Customer
3377;Jamal MacRury;Male;23/06/1988;35;NaN;Manufacturing;Mass Customer
3378;Ina Habershaw;Female;17/02/1962;61;NaN;Financial Services;Affluent Customer
3379;Elysee Spurr;Female;30/04/1999;24;Food Chemist;Health;Mass Customer
3380;Abe Ealam;Male;09/01/1955;68;Speech Pathologist;Manufacturing;High Net Worth
3381;Bruce Lackie;Male;20/11/1993;29;Computer Systems Analyst IV;n/a;Mass Customer
3382;Burk Walczak;Male;17/12/1977;45;Business Systems Development Analyst;n/a;High Net Worth
3383;Dane Swansbury;Male;05/04/1982;41;Financial Analyst;Financial Services;Affluent Customer
3384;Wesley Nichols;Male;05/03/1996;27;NaN;n/a;Mass Customer
3385;Ronda ;Female;10/02/1975;48;Systems Administrator III;Argiculture;Mass Customer
3386;Cliff Nolin;Male;28/07/1999;24;Structural Engineer;IT;High Net Worth
3387;Shel Duke;Female;05/07/1976;47;General Manager;Manufacturing;Affluent Customer
3388;Urbanus Pichan;Male;25/10/1986;36;VP Marketing;Retail;Mass Customer
3389;Margo Saltmarshe;Female;01/06/1972;51;Programmer II;n/a;Affluent Customer
3390;Fayth Baudins;Female;27/01/1969;54;NaN;n/a;High Net Worth
3391;Terrel Kreuzer;Male;23/06/1991;32;NaN;Manufacturing;Mass Customer
3392;Brock Ride;Male;12/12/1976;46;Tax Accountant;Financial Services;Mass Customer
3393;Henrietta Olexa;Female;21/02/1954;69;Technical Writer;Retail;Mass Customer
3394;Barde Spoward;Male;26/06/1974;49;Environmental Specialist;Health;Mass Customer
3395;Sigmund Fishbourn;Male;19/04/1993;30;NaN;Financial Services;Mass Customer
3396;Arin Nappin;Male;28/06/1960;63;Research Assistant I;Manufacturing;Mass Customer
3397;Melisande ;Female;19/08/1985;38;Product Engineer;IT;Mass Customer
3398;Alberik Looks;Male;01/07/1971;52;NaN;n/a;High Net Worth
3399;Hillyer Biddulph;Male;10/05/1996;27;VP Accounting;Financial Services;Mass Customer
3400;Brenna Childes;Female;25/06/1987;36;Sales Associate;Financial Services;Mass Customer
3401;Cristie ;Female;28/07/1993;30;Tax Accountant;Telecommunications;Mass Customer
3402;Krystyna Scadden;Female;04/05/1985;38;Statistician II;Retail;Mass Customer
3403;Jessalyn Zoellner;Female;14/05/1994;29;Senior Financial Analyst;Financial Services;Mass Customer
3404;Thomasine McCloch;Female;01/08/1973;50;GIS Technical Architect;Property;Affluent Customer
3405;Gavra Robez;Female;18/08/1996;27;Project Manager;Financial Services;Mass Customer
3406;Lucy Lackmann;Female;28/04/1979;44;Business Systems Development Analyst;IT;Mass Customer
3407;Marven Ditts;Male;08/10/1961;62;Cost Accountant;Financial Services;High Net Worth
3408;Becka Bysaker;Female;11/07/1972;51;Tax Accountant;Manufacturing;Mass Customer
3409;Abbey Nellen;Female;29/04/1977;46;Desktop Support Technician;Argiculture;Mass Customer
3410;Merrili Brittin;Female;22/09/1940;83;NaN;Property;Mass Customer
3411;Alena Hannis;Female;04/01/1980;43;Physical Therapy Assistant;n/a;Mass Customer
3412;Almira Ethelstone;Female;18/08/1973;50;Office Assistant IV;n/a;Mass Customer
3413;Zulema Cristofolo;Female;15/10/1997;26;VP Accounting;Financial Services;Mass Customer
3414;Winnifred Zima;Female;25/02/1966;57;Software Consultant;n/a;Affluent Customer
3415;Alberik Kelsey;Male;17/01/1963;60;Quality Engineer;Property;High Net Worth
3416;Evanne Bentote;Female;18/01/1976;47;NaN;Manufacturing;Mass Customer
3417;Deedee Coxall;Female;18/02/1973;50;Social Worker;Health;Mass Customer
3418;Felipa Paddingdon;Female;31/12/1959;63;Systems Administrator IV;Health;High Net Worth
3419;Felipa Guslon;Female;09/07/1973;50;Information Systems Manager;n/a;Mass Customer
3420;Norby Elion;Male;10/09/1980;43;Financial Advisor;Financial Services;Mass Customer
3421;Ronalda McGeechan;Female;17/12/1962;60;Computer Systems Analyst II;Health;Affluent Customer
3422;Lucine Virgin;Female;06/05/1978;45;Professor;Manufacturing;Mass Customer
3423;Griselda Bezants;Female;27/12/1999;23;Registered Nurse;Health;Affluent Customer
3424;Vale Whittuck;Female;28/02/1977;46;Automation Specialist III;Manufacturing;Affluent Customer
3425;Alister De la Yglesia;Male;05/04/1986;37;GIS Technical Architect;Manufacturing;Mass Customer
3426;Ron Dilon;Male;18/04/1959;64;Assistant Media Planner;Entertainment;Mass Customer
3427;Mace Edington;Male;19/05/1981;42;Help Desk Operator;Financial Services;Mass Customer
3428;Leonora Iglesia;Female;07/08/1974;49;Chemical Engineer;Manufacturing;Mass Customer
3429;Alla Hirtzmann;Female;22/06/1964;59;NaN;Health;High Net Worth
3430;Augustus Pickin;Male;29/02/1964;59;Research Nurse;Health;Affluent Customer
3431;York Calbreath;Male;10/08/1996;27;Community Outreach Specialist;Property;Affluent Customer
3432;Max Cloney;Female;27/11/1988;34;Junior Executive;Argiculture;Mass Customer
3433;Karissa Cabral;Female;28/04/1998;25;Computer Systems Analyst II;Property;Mass Customer
3434;Stesha Miners;Female;05/12/1973;49;Account Coordinator;Health;Mass Customer
3435;Stevena Allcock;Female;15/01/2002;21;Senior Editor;n/a;Affluent Customer
3436;Marget Freeland;Female;22/11/1958;64;NaN;Financial Services;Mass Customer
3437;Penny Wellington;Male;20/10/1963;60;VP Marketing;Retail;High Net Worth
3438;Gaylor Carbry;Male;16/02/1996;27;Project Manager;Manufacturing;Mass Customer
3439;Rubie O'Gorman;Female;20/10/1974;49;Technical Writer;n/a;Affluent Customer
3440;Retha Kahane;Female;15/05/1958;65;Senior Sales Associate;Manufacturing;Mass Customer
3441;Janelle Ebbage;Female;16/10/1988;35;Legal Assistant;Manufacturing;High Net Worth
3442;Adrianne Petrecz;Female;22/05/1962;61;Research Associate;Retail;Mass Customer
3443;Fran ;Male;12/04/1995;28;Technical Writer;n/a;Mass Customer
3444;Kara-lynn Bims;Female;25/12/1977;45;Nurse Practicioner;Manufacturing;Affluent Customer
3445;Craggy ;Male;23/06/1966;57;Database Administrator I;Financial Services;Affluent Customer
3446;Gard Tidy;Male;30/01/1967;56;Structural Engineer;Manufacturing;Mass Customer
3447;Linell ;Female;23/11/1977;45;NaN;Financial Services;High Net Worth
3448;Roderich Mixer;Male;16/02/1977;46;Software Consultant;Financial Services;High Net Worth
3449;Ilyssa Hannabuss;Female;26/09/1974;49;VP Quality Control;Argiculture;High Net Worth
3450;Brooke Durman;Female;16/09/1993;30;Safety Technician III;Retail;Mass Customer
3451;Ruprecht Loreit;Male;01/05/1970;53;Sales Associate;n/a;High Net Worth
3452;Maura Estevez;Female;04/09/1964;59;Marketing Manager;Retail;Mass Customer
3453;Jammie McEvon;Female;12/03/1989;34;Product Engineer;Retail;Affluent Customer
3454;Akim Mathes;Male;09/06/1969;54;Web Designer III;n/a;Mass Customer
3455;Coop Skey;Male;25/02/1954;69;Administrative Officer;n/a;Mass Customer
3456;Clovis Ortsmann;Female;08/11/1959;63;NaN;n/a;Mass Customer
3457;Robbi Springthorpe;Female;26/09/1956;67;NaN;Manufacturing;Mass Customer
3458;Alejandro Shakelade;Male;01/12/1977;45;Web Developer III;Manufacturing;High Net Worth
3459;Emelda Ramsdell;Female;24/11/2000;22;NaN;Entertainment;Mass Customer
3460;Reinhold Barthrup;Male;10/10/1999;24;Actuary;Financial Services;Mass Customer
3461;Nigel Izard;Male;30/11/1962;60;Environmental Specialist;Manufacturing;Affluent Customer
3462;Jehanna Sparhawk;Female;03/03/1957;66;Registered Nurse;Health;High Net Worth
3463;Fletch Durrett;Male;15/06/1984;39;Compensation Analyst;Financial Services;Affluent Customer
3464;Etheline Gerretsen;Female;09/06/1982;41;Staff Accountant III;Financial Services;Mass Customer
3465;Hadria Pizer;Female;01/02/1978;45;Chemical Engineer;Manufacturing;High Net Worth
3466;Victor Zaple;Male;28/09/1979;44;Marketing Assistant;IT;Mass Customer
3467;Killy Spaducci;Male;20/05/1980;43;VP Quality Control;IT;Mass Customer
3468;Averill Woodbridge;Male;24/10/1986;36;Associate Professor;n/a;Mass Customer
3469;Arabele Lantoph;Female;24/08/1987;36;Nurse Practicioner;Health;Mass Customer
3470;Catherina Ricca;Female;01/10/1967;56;Recruiting Manager;Health;Affluent Customer
3471;Brita Afonso;Female;05/09/1953;70;Quality Engineer;IT;High Net Worth
3472;Dionysus McCarlie;Male;27/06/1977;46;VP Marketing;Retail;Affluent Customer
3473;Sanderson Alloway;U;NaN;0;Analog Circuit Design manager;IT;Mass Customer
3474;Justinian Crowhurst;Male;06/11/1979;43;Assistant Manager;Manufacturing;Mass Customer
3475;Correna Goldsberry;Female;31/08/1985;38;Director of Sales;Retail;Affluent Customer
3476;Stearn Willerstone;Male;07/09/1989;34;NaN;Manufacturing;Affluent Customer
3477;Jaquelin Leek;Female;24/01/1996;27;Senior Developer;Financial Services;Affluent Customer
3478;Hartwell Schach;Male;08/08/1986;37;Quality Control Specialist;Health;Mass Customer
3479;Pierette O' Ronan;Female;09/08/1964;59;NaN;IT;Mass Customer
3480;Jarib ;Male;24/06/1959;64;NaN;n/a;Mass Customer
3481;Haley Dessent;Male;12/10/1997;26;Systems Administrator IV;Manufacturing;High Net Worth
3482;Roch Rilston;Female;18/05/2000;23;Clinical Specialist;Health;Affluent Customer
3483;Emlyn Burnel;Male;02/10/1956;67;Senior Sales Associate;Health;High Net Worth
3484;Hedi Mowday;Female;24/10/1976;47;Information Systems Manager;Financial Services;High Net Worth
3485;Berthe Ludwell;Female;21/05/1981;42;Account Representative II;Financial Services;High Net Worth
3486;Reece Crewther;Male;25/07/1956;67;Business Systems Development Analyst;Manufacturing;Mass Customer
3487;Amalee Sanderson;Female;15/12/1977;45;Analyst Programmer;Health;High Net Worth
3488;Cristobal Whitrod;Male;07/08/1975;48;Speech Pathologist;Manufacturing;Mass Customer
3489;Margo Fletcher;Female;30/10/1969;53;Help Desk Operator;Argiculture;Mass Customer
3490;Taylor Dutchburn;Male;21/06/1980;43;VP Product Management;Financial Services;High Net Worth
3491;Leanna Cromb;Female;03/04/1976;47;Business Systems Development Analyst;Financial Services;Affluent Customer
